2025-01-15 10:44:30 | INFO | __main__ | Starting DB ingestion process...
2025-01-15 11:03:00 | INFO | __main__ | Ingesting 466 price rows for symbol=ATGL (stock_id=65).
2025-01-15 11:03:04 | INFO | __main__ | Done ingesting price data for ATGL from e:\smarket\data-ingestion\scripts\..\data/stock_prices/atgl_historical_prices.json
2025-01-15 11:03:04 | INFO | __main__ | Ingesting 705 price rows for symbol=EICHERMOT (stock_id=62).
2025-01-15 11:03:10 | INFO | __main__ | Done ingesting price data for EICHERMOT from e:\smarket\data-ingestion\scripts\..\data/stock_prices/eichermot_historical_prices.json
2025-01-15 11:03:10 | INFO | __main__ | Ingesting 215 price rows for symbol=LICI (stock_id=63).
2025-01-15 11:03:12 | INFO | __main__ | Done ingesting price data for LICI from e:\smarket\data-ingestion\scripts\..\data/stock_prices/lici_historical_prices.json
2025-01-15 11:03:12 | INFO | __main__ | Ingesting 705 price rows for symbol=CIPLA (stock_id=69).
2025-01-15 11:03:18 | INFO | __main__ | Done ingesting price data for CIPLA from e:\smarket\data-ingestion\scripts\..\data/stock_prices/cipla_historical_prices.json
2025-01-15 11:03:18 | INFO | __main__ | Ingesting 705 price rows for symbol=JINDALSTEL (stock_id=70).
2025-01-15 11:03:23 | INFO | __main__ | Done ingesting price data for JINDALSTEL from e:\smarket\data-ingestion\scripts\..\data/stock_prices/jindalstel_historical_prices.json
2025-01-15 11:03:23 | INFO | __main__ | Ingesting 705 price rows for symbol=TCS (stock_id=67).
2025-01-15 11:03:29 | INFO | __main__ | Done ingesting price data for TCS from e:\smarket\data-ingestion\scripts\..\data/stock_prices/tcs_historical_prices.json
2025-01-15 11:03:29 | INFO | __main__ | Ingesting 705 price rows for symbol=ABB (stock_id=68).
2025-01-15 11:03:35 | INFO | __main__ | Done ingesting price data for ABB from e:\smarket\data-ingestion\scripts\..\data/stock_prices/abb_historical_prices.json
2025-01-15 11:03:35 | INFO | __main__ | Ingesting 705 price rows for symbol=NAUKRI (stock_id=74).
2025-01-15 11:03:41 | INFO | __main__ | Done ingesting price data for NAUKRI from e:\smarket\data-ingestion\scripts\..\data/stock_prices/naukri_historical_prices.json
2025-01-15 11:03:41 | INFO | __main__ | Ingesting 705 price rows for symbol=CHOLAFIN (stock_id=75).
2025-01-15 11:03:47 | INFO | __main__ | Done ingesting price data for CHOLAFIN from e:\smarket\data-ingestion\scripts\..\data/stock_prices/cholafin_historical_prices.json
2025-01-15 11:03:47 | INFO | __main__ | Ingesting 705 price rows for symbol=BOSCHLTD (stock_id=72).
2025-01-15 11:03:52 | INFO | __main__ | Done ingesting price data for BOSCHLTD from e:\smarket\data-ingestion\scripts\..\data/stock_prices/boschltd_historical_prices.json
2025-01-15 11:03:52 | INFO | __main__ | Ingesting 705 price rows for symbol=HAVELLS (stock_id=73).
2025-01-15 11:03:58 | INFO | __main__ | Done ingesting price data for HAVELLS from e:\smarket\data-ingestion\scripts\..\data/stock_prices/havells_historical_prices.json
2025-01-15 11:03:58 | INFO | __main__ | Ingesting 562 price rows for symbol=ICICIGI (stock_id=79).
2025-01-15 11:04:03 | INFO | __main__ | Done ingesting price data for ICICIGI from e:\smarket\data-ingestion\scripts\..\data/stock_prices/icicigi_historical_prices.json
2025-01-15 11:04:03 | INFO | __main__ | Ingesting 705 price rows for symbol=ASIANPAINT (stock_id=80).
2025-01-15 11:04:10 | INFO | __main__ | Done ingesting price data for ASIANPAINT from e:\smarket\data-ingestion\scripts\..\data/stock_prices/asianpaint_historical_prices.json
2025-01-15 11:04:10 | INFO | __main__ | Ingesting 603 price rows for symbol=VBL (stock_id=77).
2025-01-15 11:04:16 | INFO | __main__ | Done ingesting price data for VBL from e:\smarket\data-ingestion\scripts\..\data/stock_prices/vbl_historical_prices.json
2025-01-15 11:04:16 | INFO | __main__ | Ingesting 705 price rows for symbol=SUNPHARMA (stock_id=78).
2025-01-15 11:04:23 | INFO | __main__ | Done ingesting price data for SUNPHARMA from e:\smarket\data-ingestion\scripts\..\data/stock_prices/sunpharma_historical_prices.json
2025-01-15 11:04:23 | INFO | __main__ | Ingesting 285 price rows for symbol=LODHA (stock_id=84).
2025-01-15 11:04:26 | INFO | __main__ | Done ingesting price data for LODHA from e:\smarket\data-ingestion\scripts\..\data/stock_prices/lodha_historical_prices.json
2025-01-15 11:04:26 | INFO | __main__ | Ingesting 629 price rows for symbol=ICICIPRULI (stock_id=85).
2025-01-15 11:04:32 | INFO | __main__ | Done ingesting price data for ICICIPRULI from e:\smarket\data-ingestion\scripts\..\data/stock_prices/icicipruli_historical_prices.json
2025-01-15 11:04:32 | INFO | __main__ | Ingesting 705 price rows for symbol=TITAN (stock_id=82).
2025-01-15 11:04:39 | INFO | __main__ | Done ingesting price data for TITAN from e:\smarket\data-ingestion\scripts\..\data/stock_prices/titan_historical_prices.json
2025-01-15 11:04:39 | INFO | __main__ | Ingesting 705 price rows for symbol=GODREJCP (stock_id=83).
2025-01-15 11:04:47 | INFO | __main__ | Done ingesting price data for GODREJCP from e:\smarket\data-ingestion\scripts\..\data/stock_prices/godrejcp_historical_prices.json
2025-01-15 11:04:47 | INFO | __main__ | Ingesting 705 price rows for symbol=BRITANNIA (stock_id=89).
2025-01-15 11:04:54 | INFO | __main__ | Done ingesting price data for BRITANNIA from e:\smarket\data-ingestion\scripts\..\data/stock_prices/britannia_historical_prices.json
2025-01-15 11:04:54 | INFO | __main__ | Ingesting 705 price rows for symbol=TORNTPHARM (stock_id=90).
2025-01-15 11:05:01 | INFO | __main__ | Done ingesting price data for TORNTPHARM from e:\smarket\data-ingestion\scripts\..\data/stock_prices/torntpharm_historical_prices.json
2025-01-15 11:05:01 | INFO | __main__ | Ingesting 705 price rows for symbol=UNITDSPR (stock_id=87).
2025-01-15 11:05:08 | INFO | __main__ | Done ingesting price data for UNITDSPR from e:\smarket\data-ingestion\scripts\..\data/stock_prices/unitdspr_historical_prices.json
2025-01-15 11:05:08 | INFO | __main__ | Ingesting 0 price rows for symbol=M&M (stock_id=88).
2025-01-15 11:05:08 | INFO | __main__ | Done ingesting price data for M&M from e:\smarket\data-ingestion\scripts\..\data/stock_prices/m&m_historical_prices.json
2025-01-15 11:05:08 | INFO | __main__ | Ingesting 705 price rows for symbol=NESTLEIND (stock_id=94).
2025-01-15 11:05:14 | INFO | __main__ | Done ingesting price data for NESTLEIND from e:\smarket\data-ingestion\scripts\..\data/stock_prices/nestleind_historical_prices.json
2025-01-15 11:05:14 | INFO | __main__ | Ingesting 705 price rows for symbol=AXISBANK (stock_id=95).
2025-01-15 11:05:20 | INFO | __main__ | Done ingesting price data for AXISBANK from e:\smarket\data-ingestion\scripts\..\data/stock_prices/axisbank_historical_prices.json
2025-01-15 11:05:20 | INFO | __main__ | Ingesting 559 price rows for symbol=SBILIFE (stock_id=92).
2025-01-15 11:05:25 | INFO | __main__ | Done ingesting price data for SBILIFE from e:\smarket\data-ingestion\scripts\..\data/stock_prices/sbilife_historical_prices.json
2025-01-15 11:05:25 | INFO | __main__ | Ingesting 705 price rows for symbol=TATACONSUM (stock_id=93).
2025-01-15 11:05:31 | INFO | __main__ | Done ingesting price data for TATACONSUM from e:\smarket\data-ingestion\scripts\..\data/stock_prices/tataconsum_historical_prices.json
2025-01-15 11:05:31 | INFO | __main__ | Ingesting 705 price rows for symbol=BAJFINANCE (stock_id=99).
2025-01-15 11:05:38 | INFO | __main__ | Done ingesting price data for BAJFINANCE from e:\smarket\data-ingestion\scripts\..\data/stock_prices/bajfinance_historical_prices.json
2025-01-15 11:05:38 | INFO | __main__ | Ingesting 527 price rows for symbol=HDFCLIFE (stock_id=97).
2025-01-15 11:05:43 | INFO | __main__ | Done ingesting price data for HDFCLIFE from e:\smarket\data-ingestion\scripts\..\data/stock_prices/hdfclife_historical_prices.json
2025-01-15 11:05:43 | INFO | __main__ | Ingesting 705 price rows for symbol=DIVISLAB (stock_id=98).
2025-01-15 11:05:49 | INFO | __main__ | Done ingesting price data for DIVISLAB from e:\smarket\data-ingestion\scripts\..\data/stock_prices/divislab_historical_prices.json
2025-01-15 11:05:49 | INFO | __main__ | Ingesting 705 price rows for symbol=PFC (stock_id=6).
2025-01-15 11:05:55 | INFO | __main__ | Done ingesting price data for PFC from e:\smarket\data-ingestion\scripts\..\data/stock_prices/pfc_historical_prices.json
2025-01-15 11:05:55 | INFO | __main__ | Ingesting 705 price rows for symbol=ADANIPOWER (stock_id=11).
2025-01-15 11:06:01 | INFO | __main__ | Done ingesting price data for ADANIPOWER from e:\smarket\data-ingestion\scripts\..\data/stock_prices/adanipower_historical_prices.json
2025-01-15 11:06:01 | INFO | __main__ | Ingesting 705 price rows for symbol=KOTAKBANK (stock_id=16).
2025-01-15 11:06:07 | INFO | __main__ | Done ingesting price data for KOTAKBANK from e:\smarket\data-ingestion\scripts\..\data/stock_prices/kotakbank_historical_prices.json
2025-01-15 11:06:07 | INFO | __main__ | Ingesting 707 price rows for symbol=POWERGRID (stock_id=1).
2025-01-15 11:06:14 | INFO | __main__ | Done ingesting price data for POWERGRID from e:\smarket\data-ingestion\scripts\..\data/stock_prices/powergrid_historical_prices.json
2025-01-15 11:06:14 | INFO | __main__ | Ingesting 705 price rows for symbol=IRFC (stock_id=31).
2025-01-15 11:06:20 | INFO | __main__ | Done ingesting price data for IRFC from e:\smarket\data-ingestion\scripts\..\data/stock_prices/irfc_historical_prices.json
2025-01-15 11:06:20 | INFO | __main__ | Ingesting 705 price rows for symbol=BPCL (stock_id=36).
2025-01-15 11:06:26 | INFO | __main__ | Done ingesting price data for BPCL from e:\smarket\data-ingestion\scripts\..\data/stock_prices/bpcl_historical_prices.json
2025-01-15 11:06:26 | INFO | __main__ | Ingesting 145 price rows for symbol=JIOFIN (stock_id=41).
2025-01-15 11:06:28 | INFO | __main__ | Done ingesting price data for JIOFIN from e:\smarket\data-ingestion\scripts\..\data/stock_prices/jiofin_historical_prices.json
2025-01-15 11:06:28 | INFO | __main__ | Ingesting 705 price rows for symbol=LT (stock_id=26).
2025-01-15 11:06:34 | INFO | __main__ | Done ingesting price data for LT from e:\smarket\data-ingestion\scripts\..\data/stock_prices/lt_historical_prices.json
2025-01-15 11:06:34 | INFO | __main__ | Ingesting 705 price rows for symbol=ITC (stock_id=56).
2025-01-15 11:06:41 | INFO | __main__ | Done ingesting price data for ITC from e:\smarket\data-ingestion\scripts\..\data/stock_prices/itc_historical_prices.json
2025-01-15 11:06:41 | INFO | __main__ | Ingesting 705 price rows for symbol=WIPRO (stock_id=61).
2025-01-15 11:06:48 | INFO | __main__ | Done ingesting price data for WIPRO from e:\smarket\data-ingestion\scripts\..\data/stock_prices/wipro_historical_prices.json
2025-01-15 11:06:48 | INFO | __main__ | Ingesting 705 price rows for symbol=APOLLOHOSP (stock_id=66).
2025-01-15 11:06:54 | INFO | __main__ | Done ingesting price data for APOLLOHOSP from e:\smarket\data-ingestion\scripts\..\data/stock_prices/apollohosp_historical_prices.json
2025-01-15 11:06:54 | INFO | __main__ | Ingesting 705 price rows for symbol=HINDALCO (stock_id=51).
2025-01-15 11:07:00 | INFO | __main__ | Done ingesting price data for HINDALCO from e:\smarket\data-ingestion\scripts\..\data/stock_prices/hindalco_historical_prices.json
2025-01-15 11:07:00 | INFO | __main__ | Ingesting 705 price rows for symbol=TATAMOTORS (stock_id=81).
2025-01-15 11:07:06 | INFO | __main__ | Done ingesting price data for TATAMOTORS from e:\smarket\data-ingestion\scripts\..\data/stock_prices/tatamotors_historical_prices.json
2025-01-15 11:07:06 | INFO | __main__ | Ingesting 705 price rows for symbol=ZYDUSLIFE (stock_id=86).
2025-01-15 11:07:13 | INFO | __main__ | Done ingesting price data for ZYDUSLIFE from e:\smarket\data-ingestion\scripts\..\data/stock_prices/zyduslife_historical_prices.json
2025-01-15 11:07:13 | INFO | __main__ | Ingesting 705 price rows for symbol=DRREDDY (stock_id=91).
2025-01-15 11:07:19 | INFO | __main__ | Done ingesting price data for DRREDDY from e:\smarket\data-ingestion\scripts\..\data/stock_prices/drreddy_historical_prices.json
2025-01-15 11:07:19 | INFO | __main__ | Ingesting 705 price rows for symbol=HINDUNILVR (stock_id=76).
2025-01-15 11:07:27 | INFO | __main__ | Done ingesting price data for HINDUNILVR from e:\smarket\data-ingestion\scripts\..\data/stock_prices/hindunilvr_historical_prices.json
2025-01-15 11:07:27 | INFO | __main__ | Ingesting 705 price rows for symbol=MOTHERSON (stock_id=21).
2025-01-15 11:07:34 | INFO | __main__ | Done ingesting price data for MOTHERSON from e:\smarket\data-ingestion\scripts\..\data/stock_prices/motherson_historical_prices.json
2025-01-15 11:07:34 | INFO | __main__ | Ingesting 705 price rows for symbol=INDUSINDBK (stock_id=46).
2025-01-15 11:07:41 | INFO | __main__ | Done ingesting price data for INDUSINDBK from e:\smarket\data-ingestion\scripts\..\data/stock_prices/indusindbk_historical_prices.json
2025-01-15 11:07:41 | INFO | __main__ | Ingesting 705 price rows for symbol=BAJAJFINSV (stock_id=100).
2025-01-15 11:07:48 | INFO | __main__ | Done ingesting price data for BAJAJFINSV from e:\smarket\data-ingestion\scripts\..\data/stock_prices/bajajfinsv_historical_prices.json
2025-01-15 11:07:48 | INFO | __main__ | Ingesting 705 price rows for symbol=ICICIBANK (stock_id=71).
2025-01-15 11:07:56 | INFO | __main__ | Done ingesting price data for ICICIBANK from e:\smarket\data-ingestion\scripts\..\data/stock_prices/icicibank_historical_prices.json
2025-01-15 11:07:56 | INFO | __main__ | Ingesting 705 price rows for symbol=SHRIRAMFIN (stock_id=96).
2025-01-15 11:08:02 | INFO | __main__ | Done ingesting price data for SHRIRAMFIN from e:\smarket\data-ingestion\scripts\..\data/stock_prices/shriramfin_historical_prices.json
2025-01-15 11:08:02 | INFO | __main__ | DB ingestion complete.
2025-01-15 11:12:01 | INFO | __main__ | Starting DB ingestion process...
2025-01-15 11:12:01 | INFO | __main__ | Ensured 'stocks' and 'stock_prices' tables and indexes exist.
2025-01-15 11:12:01 | INFO | __main__ | Found 100 records with priority=0 from E:\smarket\data-ingestion\data\indices\transformed_stock_list.json
2025-01-15 11:12:02 | INFO | __main__ | Done ingesting stocks into DB from E:\smarket\data-ingestion\data\indices\transformed_stock_list.json
2025-01-15 11:12:37 | INFO | __main__ | Starting DB ingestion process...
2025-01-15 11:12:37 | INFO | __main__ | Ensured 'stocks' and 'stock_prices' tables and indexes exist.
2025-01-15 11:12:37 | INFO | __main__ | Found 100 records with priority=0 from E:\smarket\data-ingestion\data\indices\transformed_stock_list.json
2025-01-15 11:12:38 | INFO | __main__ | Done ingesting stocks into DB from E:\smarket\data-ingestion\data\indices\transformed_stock_list.json
2025-01-15 11:12:38 | INFO | __main__ | Ingesting 705 price rows for symbol=BHEL (stock_id=2) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bhel_historical_prices.json.
2025-01-15 11:12:45 | INFO | __main__ | Done ingesting price data for BHEL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bhel_historical_prices.json.
2025-01-15 11:12:45 | INFO | __main__ | Ingesting 705 price rows for symbol=NTPC (stock_id=3) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ntpc_historical_prices.json.
2025-01-15 11:12:51 | INFO | __main__ | Done ingesting price data for NTPC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ntpc_historical_prices.json.
2025-01-15 11:12:51 | INFO | __main__ | Ingesting 495 price rows for symbol=ADANIGREEN (stock_id=4) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adanigreen_historical_prices.json.
2025-01-15 11:12:56 | INFO | __main__ | Done ingesting price data for ADANIGREEN from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adanigreen_historical_prices.json.
2025-01-15 11:12:56 | INFO | __main__ | Ingesting 285 price rows for symbol=ZOMATO (stock_id=5) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/zomato_historical_prices.json.
2025-01-15 11:12:59 | INFO | __main__ | Done ingesting price data for ZOMATO from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/zomato_historical_prices.json.
2025-01-15 11:12:59 | INFO | __main__ | Ingesting 705 price rows for symbol=NHPC (stock_id=7) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/nhpc_historical_prices.json.
2025-01-15 11:13:07 | INFO | __main__ | Done ingesting price data for NHPC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/nhpc_historical_prices.json.
2025-01-15 11:13:07 | INFO | __main__ | Ingesting 705 price rows for symbol=MARUTI (stock_id=8) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/maruti_historical_prices.json.
2025-01-15 11:13:14 | INFO | __main__ | Done ingesting price data for MARUTI from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/maruti_historical_prices.json.
2025-01-15 11:13:14 | INFO | __main__ | Ingesting 705 price rows for symbol=TATAPOWER (stock_id=9) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tatapower_historical_prices.json.
2025-01-15 11:13:21 | INFO | __main__ | Done ingesting price data for TATAPOWER from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tatapower_historical_prices.json.
2025-01-15 11:13:21 | INFO | __main__ | Ingesting 705 price rows for symbol=JSWENERGY (stock_id=10) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jswenergy_historical_prices.json.
2025-01-15 11:13:28 | INFO | __main__ | Done ingesting price data for JSWENERGY from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jswenergy_historical_prices.json.
2025-01-15 11:13:28 | INFO | __main__ | Ingesting 705 price rows for symbol=COALINDIA (stock_id=12) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/coalindia_historical_prices.json.
2025-01-15 11:13:34 | INFO | __main__ | Done ingesting price data for COALINDIA from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/coalindia_historical_prices.json.
2025-01-15 11:13:34 | INFO | __main__ | Ingesting 705 price rows for symbol=UNIONBANK (stock_id=13) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/unionbank_historical_prices.json.
2025-01-15 11:13:42 | INFO | __main__ | Done ingesting price data for UNIONBANK from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/unionbank_historical_prices.json.
2025-01-15 11:13:42 | INFO | __main__ | Ingesting 705 price rows for symbol=BAJAJHLDNG (stock_id=14) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajajhldng_historical_prices.json.
2025-01-15 11:13:50 | INFO | __main__ | Done ingesting price data for BAJAJHLDNG from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajajhldng_historical_prices.json.
2025-01-15 11:13:50 | INFO | __main__ | Ingesting 705 price rows for symbol=RECLTD (stock_id=15) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/recltd_historical_prices.json.
2025-01-15 11:13:57 | INFO | __main__ | Done ingesting price data for RECLTD from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/recltd_historical_prices.json.
2025-01-15 11:13:57 | INFO | __main__ | Ingesting 565 price rows for symbol=DMART (stock_id=17) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/dmart_historical_prices.json.
2025-01-15 11:14:03 | INFO | __main__ | Done ingesting price data for DMART from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/dmart_historical_prices.json.
2025-01-15 11:14:03 | INFO | __main__ | Ingesting 705 price rows for symbol=ADANIENSOL (stock_id=18) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adaniensol_historical_prices.json.
2025-01-15 11:14:10 | INFO | __main__ | Done ingesting price data for ADANIENSOL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adaniensol_historical_prices.json.
2025-01-15 11:14:10 | INFO | __main__ | Ingesting 705 price rows for symbol=CANBK (stock_id=19) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/canbk_historical_prices.json.
2025-01-15 11:14:17 | INFO | __main__ | Done ingesting price data for CANBK from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/canbk_historical_prices.json.
2025-01-15 11:14:17 | INFO | __main__ | Ingesting 705 price rows for symbol=AMBUJACEM (stock_id=20) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ambujacem_historical_prices.json.
2025-01-15 11:14:24 | INFO | __main__ | Done ingesting price data for AMBUJACEM from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ambujacem_historical_prices.json.
2025-01-15 11:14:24 | INFO | __main__ | Ingesting 705 price rows for symbol=GAIL (stock_id=22) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/gail_historical_prices.json.
2025-01-15 11:14:31 | INFO | __main__ | Done ingesting price data for GAIL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/gail_historical_prices.json.
2025-01-15 11:14:31 | INFO | __main__ | Ingesting 705 price rows for symbol=IOC (stock_id=23) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ioc_historical_prices.json.
2025-01-15 11:14:39 | INFO | __main__ | Done ingesting price data for IOC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ioc_historical_prices.json.
2025-01-15 11:14:39 | INFO | __main__ | Ingesting 705 price rows for symbol=TECHM (stock_id=24) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/techm_historical_prices.json.
2025-01-15 11:14:46 | INFO | __main__ | Done ingesting price data for TECHM from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/techm_historical_prices.json.
2025-01-15 11:14:46 | INFO | __main__ | Ingesting 707 price rows for symbol=SBIN (stock_id=25) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/sbin_historical_prices.json.
2025-01-15 11:14:52 | INFO | __main__ | Done ingesting price data for SBIN from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/sbin_historical_prices.json.
2025-01-15 11:14:52 | INFO | __main__ | Ingesting 671 price rows for symbol=INDIGO (stock_id=27) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/indigo_historical_prices.json.
2025-01-15 11:14:58 | INFO | __main__ | Done ingesting price data for INDIGO from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/indigo_historical_prices.json.
2025-01-15 11:14:58 | INFO | __main__ | Ingesting 705 price rows for symbol=ONGC (stock_id=28) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ongc_historical_prices.json.
2025-01-15 11:15:05 | INFO | __main__ | Done ingesting price data for ONGC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ongc_historical_prices.json.
2025-01-15 11:15:05 | INFO | __main__ | Ingesting 705 price rows for symbol=DLF (stock_id=29) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/dlf_historical_prices.json.
2025-01-15 11:15:13 | INFO | __main__ | Done ingesting price data for DLF from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/dlf_historical_prices.json.
2025-01-15 11:15:13 | INFO | __main__ | Ingesting 705 price rows for symbol=ULTRACEMCO (stock_id=30) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ultracemco_historical_prices.json.
2025-01-15 11:15:20 | INFO | __main__ | Done ingesting price data for ULTRACEMCO from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ultracemco_historical_prices.json.
2025-01-15 11:15:20 | INFO | __main__ | Ingesting 705 price rows for symbol=ADANIPORTS (stock_id=32) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adaniports_historical_prices.json.
2025-01-15 11:15:26 | INFO | __main__ | Done ingesting price data for ADANIPORTS from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adaniports_historical_prices.json.
2025-01-15 11:15:26 | INFO | __main__ | Ingesting 705 price rows for symbol=VEDL (stock_id=33) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/vedl_historical_prices.json.
2025-01-15 11:15:34 | INFO | __main__ | Done ingesting price data for VEDL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/vedl_historical_prices.json.
2025-01-15 11:15:34 | INFO | __main__ | Ingesting 705 price rows for symbol=HDFCBANK (stock_id=34) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hdfcbank_historical_prices.json.
2025-01-15 11:15:40 | INFO | __main__ | Done ingesting price data for HDFCBANK from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hdfcbank_historical_prices.json.
2025-01-15 11:15:40 | INFO | __main__ | Ingesting 705 price rows for symbol=INFY (stock_id=35) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/infy_historical_prices.json.
2025-01-15 11:15:48 | INFO | __main__ | Done ingesting price data for INFY from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/infy_historical_prices.json.
2025-01-15 11:15:48 | INFO | __main__ | Ingesting 705 price rows for symbol=TRENT (stock_id=37) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/trent_historical_prices.json.
2025-01-15 11:15:56 | INFO | __main__ | Done ingesting price data for TRENT from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/trent_historical_prices.json.
2025-01-15 11:15:56 | INFO | __main__ | Ingesting 495 price rows for symbol=HAL (stock_id=38) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hal_historical_prices.json.
2025-01-15 11:16:01 | INFO | __main__ | Done ingesting price data for HAL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hal_historical_prices.json.
2025-01-15 11:16:01 | INFO | __main__ | Ingesting 705 price rows for symbol=SHREECEM (stock_id=39) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/shreecem_historical_prices.json.
2025-01-15 11:16:08 | INFO | __main__ | Done ingesting price data for SHREECEM from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/shreecem_historical_prices.json.
2025-01-15 11:16:08 | INFO | __main__ | Ingesting 705 price rows for symbol=RELIANCE (stock_id=40) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/reliance_historical_prices.json.
2025-01-15 11:16:15 | INFO | __main__ | Done ingesting price data for RELIANCE from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/reliance_historical_prices.json.
2025-01-15 11:16:15 | INFO | __main__ | Ingesting 705 price rows for symbol=PNB (stock_id=42) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/pnb_historical_prices.json.
2025-01-15 11:16:22 | INFO | __main__ | Done ingesting price data for PNB from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/pnb_historical_prices.json.
2025-01-15 11:16:22 | INFO | __main__ | Ingesting 705 price rows for symbol=PIDILITIND (stock_id=43) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/pidilitind_historical_prices.json.
2025-01-15 11:16:30 | INFO | __main__ | Done ingesting price data for PIDILITIND from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/pidilitind_historical_prices.json.
2025-01-15 11:16:30 | INFO | __main__ | Ingesting 705 price rows for symbol=TATASTEEL (stock_id=44) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tatasteel_historical_prices.json.
2025-01-15 11:16:37 | INFO | __main__ | Done ingesting price data for TATASTEEL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tatasteel_historical_prices.json.
2025-01-15 11:16:37 | INFO | __main__ | Ingesting 412 price rows for symbol=IRCTC (stock_id=45) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/irctc_historical_prices.json.
2025-01-15 11:16:42 | INFO | __main__ | Done ingesting price data for IRCTC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/irctc_historical_prices.json.
2025-01-15 11:16:42 | INFO | __main__ | Ingesting 705 price rows for symbol=ADANIENT (stock_id=47) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adanient_historical_prices.json.
2025-01-15 11:16:49 | INFO | __main__ | Done ingesting price data for ADANIENT from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adanient_historical_prices.json.
